iid,id,gender,wave,round,order,position,partner,pid,dec,dec_o,match,attr,sinc,intel,fun,amb,shar,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like,prob,like_o,prob_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,age,age_o,race,race_o,samerace,field_cd,career_c,income,int_corr,exphappy,expnum,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
239,6.0,0,10,9,7,6,5,247.0,0,1,0,6.0,8.0,8.0,5.0,6.0,7.0,5.0,8.0,6.0,5.0,4.0,7.0,6.0,7.0,7.0,7.0,10.0,25.0,20.0,20.0,5.0,20.0,20.0,20.0,15.0,20.0,10.0,15.0,7.0,9.0,9.0,7.0,4.0,20.0,15.0,15.0,15.0,20.0,15.0,34.0,25.0,2.0,4.0,0,10.0,7.0,,0.02,7.0,,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0
239,6.0,0,10,9,1,6,6,248.0,1,0,0,8.0,8.0,7.0,8.0,9.0,6.0,6.0,7.0,8.0,6.0,3.0,4.0,8.0,4.0,6.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,20.0,20.0,15.0,20.0,10.0,15.0,7.0,9.0,9.0,7.0,4.0,20.0,15.0,15.0,15.0,20.0,15.0,34.0,27.0,2.0,6.0,0,10.0,7.0,,0.15,7.0,,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0
239,6.0,0,10,9,3,6,7,249.0,0,0,0,6.0,8.0,8.0,6.0,8.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,7.0,6.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,20.0,20.0,15.0,20.0,10.0,15.0,7.0,9.0,9.0,7.0,4.0,20.0,15.0,15.0,15.0,20.0,15.0,34.0,33.0,2.0,6.0,0,10.0,7.0,,0.32,7.0,,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0
239,6.0,0,10,9,8,6,8,250.0,1,0,0,7.0,8.0,9.0,7.0,8.0,7.0,5.0,8.0,7.0,6.0,6.0,5.0,7.0,5.0,5.0,9.0,10.0,25.0,20.0,20.0,5.0,20.0,20.0,20.0,15.0,20.0,10.0,15.0,7.0,9.0,9.0,7.0,4.0,20.0,15.0,15.0,15.0,20.0,15.0,34.0,25.0,2.0,6.0,0,10.0,7.0,,0.6,7.0,,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0
239,6.0,0,10,9,6,6,9,251.0,0,0,0,5.0,7.0,8.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,,6.0,6.0,7.0,6.0,10.0,25.0,20.0,20.0,5.0,20.0,20.0,20.0,15.0,20.0,10.0,15.0,7.0,9.0,9.0,7.0,4.0,20.0,15.0,15.0,15.0,20.0,15.0,34.0,33.0,2.0,6.0,0,10.0,7.0,,0.37,7.0,,3.0,3.0,5.0,8.0,8.0,7.0,8.0,1.0,6.0,9.0,6.0,8.0,8.0,6.0,7.0,1.0,8.0
240,7.0,0,10,9,4,5,1,243.0,1,0,0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,9.0,9.0,,7.0,4.0,7.0,7.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,8.0,3.0,5.0,6.0,40.0,5.0,10.0,25.0,10.0,10.0,26.0,27.0,4.0,2.0,0,8.0,6.0,"61,141.00",0.09,2.0,,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
240,7.0,0,10,9,1,5,2,244.0,1,0,0,7.0,7.0,6.0,6.0,5.0,5.0,8.0,6.0,8.0,10.0,9.0,2.0,6.0,6.0,3.0,3.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,8.0,3.0,5.0,6.0,40.0,5.0,10.0,25.0,10.0,10.0,26.0,28.0,4.0,2.0,0,8.0,6.0,"61,141.00",-0.31,2.0,,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
240,7.0,0,10,9,3,5,3,245.0,0,1,0,5.0,7.0,6.0,5.0,6.0,3.0,8.0,7.0,8.0,7.0,7.0,4.0,6.0,4.0,8.0,3.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,8.0,3.0,5.0,6.0,40.0,5.0,10.0,25.0,10.0,10.0,26.0,32.0,4.0,2.0,0,8.0,6.0,"61,141.00",0.18,2.0,,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
240,7.0,0,10,9,8,5,4,246.0,0,1,0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,7.0,7.0,7.0,5.0,5.0,5.0,2.0,7.0,6.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,8.0,3.0,5.0,6.0,40.0,5.0,10.0,25.0,10.0,10.0,26.0,25.0,4.0,2.0,0,8.0,6.0,"61,141.00",-0.25,2.0,,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
240,7.0,0,10,9,6,5,5,247.0,0,1,0,4.0,5.0,5.0,4.0,7.0,3.0,6.0,6.0,4.0,8.0,3.0,4.0,4.0,2.0,7.0,7.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,8.0,3.0,5.0,6.0,40.0,5.0,10.0,25.0,10.0,10.0,26.0,25.0,4.0,4.0,1,8.0,6.0,"61,141.00",-0.06,2.0,,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
240,7.0,0,10,9,9,5,6,248.0,0,1,0,5.0,4.0,5.0,7.0,6.0,5.0,6.0,7.0,7.0,8.0,7.0,5.0,6.0,4.0,7.0,6.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,8.0,3.0,5.0,6.0,40.0,5.0,10.0,25.0,10.0,10.0,26.0,27.0,4.0,6.0,0,8.0,6.0,"61,141.00",0.09,2.0,,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
240,7.0,0,10,9,2,5,7,249.0,0,1,0,5.0,5.0,6.0,5.0,7.0,6.0,8.0,9.0,8.0,10.0,9.0,10.0,6.0,3.0,9.0,6.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,8.0,3.0,5.0,6.0,40.0,5.0,10.0,25.0,10.0,10.0,26.0,33.0,4.0,6.0,0,8.0,6.0,"61,141.00",-0.18,2.0,,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
240,7.0,0,10,9,7,5,8,250.0,1,1,1,7.0,5.0,5.0,6.0,5.0,7.0,6.0,7.0,7.0,8.0,9.0,7.0,6.0,5.0,7.0,10.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,8.0,3.0,5.0,6.0,40.0,5.0,10.0,25.0,10.0,10.0,26.0,25.0,4.0,6.0,0,8.0,6.0,"61,141.00",-0.38,2.0,,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
240,7.0,0,10,9,5,5,9,251.0,0,0,0,5.0,5.0,5.0,4.0,4.0,3.0,7.0,8.0,7.0,5.0,8.0,,5.0,2.0,5.0,6.0,10.0,30.0,30.0,10.0,10.0,10.0,40.0,5.0,10.0,25.0,10.0,10.0,3.0,8.0,3.0,5.0,6.0,40.0,5.0,10.0,25.0,10.0,10.0,26.0,33.0,4.0,6.0,0,8.0,6.0,"61,141.00",0.28,2.0,,10.0,10.0,9.0,10.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0
241,8.0,0,10,9,8,9,1,243.0,1,1,1,5.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,,,7.0,7.0,7.0,7.0,90.0,2.0,2.0,2.0,2.0,2.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,15.0,35.0,15.0,10.0,10.0,15.0,29.0,27.0,4.0,2.0,0,8.0,7.0,"8,607.00",0.51,2.0,,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0
241,8.0,0,10,9,5,9,2,244.0,0,1,0,5.0,7.0,8.0,6.0,7.0,5.0,8.0,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,5.0,90.0,2.0,2.0,2.0,2.0,2.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,15.0,35.0,15.0,10.0,10.0,15.0,29.0,28.0,4.0,2.0,0,8.0,7.0,"8,607.00",0.0,2.0,,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0
241,8.0,0,10,9,7,9,3,245.0,0,1,0,4.0,7.0,10.0,7.0,8.0,5.0,9.0,8.0,7.0,7.0,6.0,4.0,6.0,4.0,8.0,4.0,90.0,2.0,2.0,2.0,2.0,2.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,15.0,35.0,15.0,10.0,10.0,15.0,29.0,32.0,4.0,2.0,0,8.0,7.0,"8,607.00",0.11,2.0,,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0
241,8.0,0,10,9,3,9,4,246.0,0,1,0,4.0,9.0,8.0,6.0,6.0,4.0,8.0,5.0,6.0,7.0,,5.0,6.0,5.0,5.0,5.0,90.0,2.0,2.0,2.0,2.0,2.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,15.0,35.0,15.0,10.0,10.0,15.0,29.0,25.0,4.0,2.0,0,8.0,7.0,"8,607.00",0.14,2.0,,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0
241,8.0,0,10,9,1,9,5,247.0,0,1,0,5.0,10.0,10.0,9.0,6.0,7.0,5.0,6.0,5.0,5.0,4.0,3.0,8.0,6.0,5.0,6.0,90.0,2.0,2.0,2.0,2.0,2.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,15.0,35.0,15.0,10.0,10.0,15.0,29.0,25.0,4.0,4.0,1,8.0,7.0,"8,607.00",-0.15,2.0,,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0
241,8.0,0,10,9,4,9,6,248.0,1,1,1,10.0,6.0,8.0,9.0,7.0,5.0,6.0,7.0,7.0,8.0,7.0,5.0,7.0,6.0,7.0,6.0,90.0,2.0,2.0,2.0,2.0,2.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,15.0,35.0,15.0,10.0,10.0,15.0,29.0,27.0,4.0,6.0,0,8.0,7.0,"8,607.00",0.17,2.0,,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0
241,8.0,0,10,9,6,9,7,249.0,0,1,0,5.0,8.0,9.0,6.0,10.0,5.0,2.0,9.0,7.0,9.0,9.0,9.0,6.0,6.0,8.0,7.0,90.0,2.0,2.0,2.0,2.0,2.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,15.0,35.0,15.0,10.0,10.0,15.0,29.0,33.0,4.0,6.0,0,8.0,7.0,"8,607.00",0.19,2.0,,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0
241,8.0,0,10,9,2,9,8,250.0,1,1,1,8.0,6.0,10.0,9.0,10.0,9.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,90.0,2.0,2.0,2.0,2.0,2.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,15.0,35.0,15.0,10.0,10.0,15.0,29.0,25.0,4.0,6.0,0,8.0,7.0,"8,607.00",0.76,2.0,,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0
241,8.0,0,10,9,9,9,9,251.0,0,0,0,7.0,7.0,9.0,6.0,8.0,5.0,7.0,8.0,7.0,6.0,7.0,,6.0,4.0,7.0,5.0,90.0,2.0,2.0,2.0,2.0,2.0,90.0,5.0,2.0,3.0,0.0,5.0,8.0,10.0,8.0,8.0,8.0,15.0,35.0,15.0,10.0,10.0,15.0,29.0,33.0,4.0,6.0,0,8.0,7.0,"8,607.00",-0.01,2.0,,8.0,1.0,5.0,7.0,7.0,7.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,6.0,7.0,6.0,3.0
242,9.0,0,10,9,3,4,1,243.0,1,1,1,4.0,6.0,7.0,3.0,2.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,5.0,8.0,7.0,20.0,20.0,25.0,20.0,5.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,7.0,4.0,25.0,15.0,20.0,25.0,5.0,10.0,26.0,27.0,3.0,2.0,0,3.0,2.0,,0.31,6.0,,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0
242,9.0,0,10,9,9,4,2,244.0,1,0,0,3.0,6.0,6.0,5.0,9.0,5.0,8.0,5.0,7.0,5.0,3.0,1.0,7.0,5.0,4.0,2.0,20.0,20.0,25.0,20.0,5.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,7.0,4.0,25.0,15.0,20.0,25.0,5.0,10.0,26.0,28.0,3.0,2.0,0,3.0,2.0,,0.19,6.0,,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0
242,9.0,0,10,9,2,4,3,245.0,0,0,0,3.0,2.0,6.0,2.0,2.0,7.0,9.0,8.0,8.0,7.0,7.0,6.0,3.0,4.0,7.0,2.0,20.0,20.0,25.0,20.0,5.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,7.0,4.0,25.0,15.0,20.0,25.0,5.0,10.0,26.0,32.0,3.0,2.0,0,3.0,2.0,,0.73,6.0,,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0
242,9.0,0,10,9,7,4,4,246.0,1,1,1,4.0,8.0,8.0,6.0,,,8.0,7.0,7.0,7.0,5.0,,6.0,6.0,7.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,7.0,4.0,25.0,15.0,20.0,25.0,5.0,10.0,26.0,25.0,3.0,2.0,0,3.0,2.0,,0.33,6.0,,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0
242,9.0,0,10,9,5,4,5,247.0,0,1,0,1.0,7.0,6.0,2.0,2.0,3.0,8.0,6.0,6.0,6.0,3.0,5.0,2.0,3.0,7.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,7.0,4.0,25.0,15.0,20.0,25.0,5.0,10.0,26.0,25.0,3.0,4.0,0,3.0,2.0,,-0.01,6.0,,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0
242,9.0,0,10,9,8,4,6,248.0,1,1,1,5.0,3.0,6.0,7.0,10.0,3.0,8.0,7.0,7.0,6.0,6.0,5.0,7.0,6.0,8.0,5.0,20.0,20.0,25.0,20.0,5.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,7.0,4.0,25.0,15.0,20.0,25.0,5.0,10.0,26.0,27.0,3.0,6.0,0,3.0,2.0,,0.16,6.0,,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0
242,9.0,0,10,9,1,4,7,249.0,0,1,0,3.0,5.0,,6.0,10.0,,9.0,8.0,9.0,9.0,7.0,8.0,4.0,5.0,9.0,7.0,20.0,20.0,25.0,20.0,5.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,7.0,4.0,25.0,15.0,20.0,25.0,5.0,10.0,26.0,33.0,3.0,6.0,0,3.0,2.0,,0.27,6.0,,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0
242,9.0,0,10,9,6,4,8,250.0,1,1,1,7.0,7.0,7.0,6.0,9.0,7.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,9.0,20.0,20.0,25.0,20.0,5.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,7.0,4.0,25.0,15.0,20.0,25.0,5.0,10.0,26.0,25.0,3.0,6.0,0,3.0,2.0,,0.67,6.0,,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0
242,9.0,0,10,9,4,4,9,251.0,1,1,1,3.0,6.0,7.0,5.0,3.0,7.0,8.0,9.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,7.0,20.0,20.0,25.0,20.0,5.0,10.0,30.0,10.0,20.0,25.0,5.0,10.0,7.0,9.0,8.0,7.0,4.0,25.0,15.0,20.0,25.0,5.0,10.0,26.0,33.0,3.0,6.0,0,3.0,2.0,,0.44,6.0,,6.0,5.0,5.0,8.0,10.0,10.0,9.0,4.0,9.0,10.0,1.0,9.0,10.0,10.0,10.0,1.0,8.0
243,1.0,1,10,9,7,8,1,234.0,1,0,0,6.0,9.0,7.0,7.0,8.0,,4.0,8.0,9.0,7.0,8.0,2.0,7.0,7.0,5.0,2.0,20.0,20.0,20.0,25.0,5.0,10.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,27.0,22.0,2.0,6.0,0,16.0,2.0,,0.43,6.0,,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0
243,1.0,1,10,9,9,1,2,235.0,1,1,1,8.0,8.0,8.0,8.0,,,6.0,6.0,6.0,5.0,5.0,5.0,8.0,7.0,5.0,3.0,20.0,20.0,20.0,25.0,5.0,10.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,27.0,23.0,2.0,2.0,1,16.0,2.0,,0.33,6.0,,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0
243,1.0,1,10,9,1,2,3,236.0,0,1,0,6.0,8.0,8.0,5.0,,,6.0,7.0,8.0,6.0,7.0,5.0,6.0,5.0,7.0,7.0,20.0,20.0,20.0,25.0,5.0,10.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,27.0,24.0,2.0,4.0,0,16.0,2.0,,0.06,6.0,,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0
243,1.0,1,10,9,2,3,4,237.0,1,0,0,7.0,8.0,7.0,8.0,7.0,,4.0,2.0,4.0,2.0,1.0,0.0,7.0,6.0,2.0,0.0,20.0,20.0,20.0,25.0,5.0,10.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,27.0,34.0,2.0,2.0,1,16.0,2.0,,0.38,6.0,,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0
243,1.0,1,10,9,6,7,5,238.0,0,1,0,6.0,7.0,6.0,5.0,8.0,,8.0,8.0,9.0,8.0,9.0,7.0,6.0,5.0,7.0,7.0,20.0,20.0,20.0,25.0,5.0,10.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,27.0,27.0,2.0,2.0,1,16.0,2.0,,0.28,6.0,,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0
243,1.0,1,10,9,5,6,6,239.0,0,1,0,6.0,9.0,7.0,6.0,9.0,,7.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,8.0,,20.0,20.0,20.0,25.0,5.0,10.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,27.0,34.0,2.0,2.0,1,16.0,2.0,,0.28,6.0,,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0
243,1.0,1,10,9,4,5,7,240.0,0,1,0,7.0,7.0,7.0,9.0,9.0,,7.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,4.0,20.0,20.0,20.0,25.0,5.0,10.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,27.0,26.0,2.0,4.0,0,16.0,2.0,,0.09,6.0,,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0
243,1.0,1,10,9,8,9,8,241.0,1,1,1,7.0,7.0,6.0,8.0,,,5.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,20.0,20.0,20.0,25.0,5.0,10.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,27.0,29.0,2.0,4.0,0,16.0,2.0,,0.51,6.0,,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0
243,1.0,1,10,9,3,4,9,242.0,1,1,1,7.0,8.0,8.0,8.0,7.0,7.0,4.0,6.0,7.0,3.0,2.0,7.0,8.0,7.0,6.0,5.0,20.0,20.0,20.0,25.0,5.0,10.0,20.0,25.0,15.0,20.0,10.0,10.0,7.0,9.0,9.0,8.0,5.0,25.0,20.0,15.0,20.0,5.0,15.0,27.0,26.0,2.0,3.0,0,16.0,2.0,,0.31,6.0,,7.0,2.0,7.0,9.0,5.0,8.0,5.0,7.0,3.0,9.0,5.0,5.0,9.0,8.0,8.0,6.0,2.0
244,2.0,1,10,9,4,8,1,234.0,0,1,0,6.0,8.0,9.0,8.0,9.0,3.0,7.0,8.0,8.0,7.0,9.0,5.0,3.0,2.0,7.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,10.0,10.0,7.0,10.0,40.0,10.0,10.0,30.0,5.0,5.0,28.0,22.0,2.0,6.0,0,8.0,7.0,,0.46,5.0,,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0
244,2.0,1,10,9,6,1,2,235.0,1,0,0,9.0,9.0,7.0,8.0,8.0,5.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,10.0,10.0,7.0,10.0,40.0,10.0,10.0,30.0,5.0,5.0,28.0,23.0,2.0,2.0,1,8.0,7.0,,0.01,5.0,,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0
244,2.0,1,10,9,7,2,3,236.0,0,1,0,4.0,6.0,7.0,2.0,2.0,1.0,7.0,7.0,7.0,9.0,9.0,9.0,4.0,2.0,8.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,10.0,10.0,7.0,10.0,40.0,10.0,10.0,30.0,5.0,5.0,28.0,24.0,2.0,4.0,0,8.0,7.0,,0.07,5.0,,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0
244,2.0,1,10,9,8,3,4,237.0,0,1,0,2.0,6.0,8.0,4.0,3.0,1.0,7.0,8.0,6.0,6.0,7.0,5.0,3.0,7.0,6.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,10.0,10.0,7.0,10.0,40.0,10.0,10.0,30.0,5.0,5.0,28.0,34.0,2.0,2.0,1,8.0,7.0,,0.73,5.0,,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0
244,2.0,1,10,9,3,7,5,238.0,1,1,1,8.0,8.0,8.0,8.0,9.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,5.0,8.0,7.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,10.0,10.0,7.0,10.0,40.0,10.0,10.0,30.0,5.0,5.0,28.0,27.0,2.0,2.0,1,8.0,7.0,,0.18,5.0,,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0
244,2.0,1,10,9,2,6,6,239.0,0,0,0,6.0,8.0,9.0,3.0,6.0,3.0,7.0,6.0,6.0,7.0,8.0,7.0,3.0,2.0,6.0,2.0,20.0,20.0,20.0,10.0,10.0,20.0,20.0,20.0,10.0,20.0,20.0,10.0,7.0,10.0,10.0,7.0,10.0,40.0,10.0,10.0,30.0,5.0,5.0,28.0,34.0,2.0,2.0,1,8.0,7.0,,0.66,5.0,,5.0,2.0,10.0,8.0,6.0,4.0,9.0,1.0,3.0,13.0,9.0,8.0,9.0,3.0,4.0,3.0,1.0
